id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget
28c33b0a-5627-cadb-9c9a-8ea6c086c6af	20200915	1	11000172109	631000172103	10027979	65754002
3891b11f-5c7b-570e-9af0-d13eae905c63	20200915	1	11000172109	631000172103	10084108	67882000
64f29ac6-0aab-e3b9-e1a4-53e333aee4bc	20200915	1	11000172109	631000172103	10106796	67882000
8a793224-36b4-77bc-265b-7dbbcc9eeb0d	20200915	1	11000172109	631000172103	10004906	68225006
0d2aa68c-ecfc-cf2d-1657-f94d249da15b	20200915	1	11000172109	631000172103	10121855	68225006
b7860fae-17d5-6049-58c6-c5f3154b8990	20200915	1	11000172109	631000172103	10023757	68226007
4916af2a-deaf-bdce-f0bf-66c9a976eb99	20200915	1	11000172109	631000172103	10045877	68566005
1d74151e-1df1-9df1-d5e5-e6c5edf13d4c	20200915	1	11000172109	631000172103	10041514	69741000
d981c508-5608-16a6-06a2-8b5a7a9cdd67	20200915	1	11000172109	631000172103	10042054	70582006
a0cb8079-26ff-cc1e-034c-3c48e7621a74	20200915	1	11000172109	631000172103	10027996	71315007
819ffde7-2b83-e765-cc85-f4602ba7d2d1	20200915	1	11000172109	631000172103	10078590	71906005
3605b904-f09d-4ba9-2268-2ef69ba14da8	20200915	1	11000172109	631000172103	10031115	72366004
1f36a411-ac05-b5c9-4cee-7fdae0d274ce	20200915	1	11000172109	631000172103	10114471	72605008
f28c9cc4-b6b0-e6f2-132a-f4c3d6b67c66	20200915	1	11000172109	631000172103	10114469	72934000
de87b82c-2ed9-5c6c-2789-79d621911f19	20200915	1	11000172109	631000172103	10120758	72934000
c494c05b-1650-81f2-9dbe-a1d826447cf9	20200915	1	11000172109	631000172103	10124839	72934000
053aab8e-de53-e6da-5f24-9a0422854951	20200915	1	11000172109	631000172103	10028016	73391008
9d3f3791-3ac3-4c59-6add-f9ca9b3ab253	20200915	1	11000172109	631000172103	10090864	73430006
8fae72b9-1f82-fef7-596f-615e1d1fcd85	20200915	1	11000172109	631000172103	10106055	75258004
cddcc14d-6deb-9344-8fd6-7d075c707237	20200915	1	11000172109	631000172103	10080865	77252004
2f1e35d6-62d3-8b5f-f081-cf001596470c	20200915	1	11000172109	631000172103	10011761	77386006
50242132-5036-dafb-ca51-1348ed7ce9d2	20200915	1	11000172109	631000172103	10045423	78048006
43e9ded4-f067-c6d3-c99f-7890c4e65ec9	20200915	1	11000172109	631000172103	10092181	79740000
ebd1ed87-8072-53cc-a708-09f63bb7bc5d	20200915	1	11000172109	631000172103	10023325	80182007
b0745667-7289-8fab-32ce-2cb9f6a3e415	20200915	1	11000172109	631000172103	30001607	80182007
2d2ed6f4-5322-cf13-92d2-fa09800fd263	20200915	1	11000172109	631000172103	10114110	80394007
c79b2b18-feb1-b1c6-7160-80fe1d953885	20200915	1	11000172109	631000172103	10041857	81000006
925791d3-66d4-7d25-65a5-12afc5001c66	20200915	1	11000172109	631000172103	10041810	82271004
664d3d2c-78ed-456e-8154-e4fa93132113	20200915	1	11000172109	631000172103	10104623	84229001
28939ded-506a-1022-5b23-8de03ccb1449	20200915	1	11000172109	631000172103	10022330	84849002
357fce43-d297-32f6-5c14-1858c133fe64	20200915	1	11000172109	631000172103	10003562	85005007
bc387a50-c4da-45ba-22f6-1039ab5f10c9	20200915	1	11000172109	631000172103	10059584	85007004
115319c5-547e-686a-fa89-e809afbd794c	20200915	1	11000172109	631000172103	10045146	87557004
cedb9561-25d4-b4bb-6126-24940cfc6697	20200915	1	11000172109	631000172103	10004904	87872006
3c8060a4-f616-9f64-0ff6-0aaa86395d2c	20200915	1	11000172109	631000172103	10003669	89765005
5d943478-a621-fb45-1911-419e033c2732	20200915	1	11000172109	631000172103	10056008	91487003
e6408c75-f97a-df61-b5ba-2f9ba45dd41a	20200915	1	11000172109	631000172103	10055010	93163002
87870b1b-4c70-fa77-5dde-d889249ab090	20200915	1	11000172109	631000172103	10104917	93458008
e25210c6-cc4a-5fe2-51b4-65505883a68e	20200915	1	11000172109	631000172103	10032981	95321009
2cf5fc62-43e0-79f5-d2c9-370e07e68c41	20200915	1	11000172109	631000172103	10042043	95324001
4759941e-45c7-8eed-df7f-cdb5a32911ef	20200915	1	11000172109	631000172103	10092404	95570007
410daab3-181c-2b6e-30be-4419d5ab81a6	20200915	1	11000172109	631000172103	10000386	95668009
1bab9246-9105-fbba-52d9-6d45333a8843	20200915	1	11000172109	631000172103	10001349	102594003
772f1430-05e9-6122-7474-6b9e00304e79	20200915	1	11000172109	631000172103	30000030	102915009
dbc0eb8e-3dd8-7bcb-3e4e-9ec48aeef4c9	20200915	1	11000172109	631000172103	10083570	102947004
26d23c43-330e-1c44-d147-a6cd5fa9a253	20200915	1	11000172109	631000172103	10045432	105629000
29d37992-2cf8-9b91-057d-9194d1f8c6fa	20200915	1	11000172109	631000172103	10023555	105999006
5c84ada5-67d9-a884-1b13-f8bb56368353	20200915	1	11000172109	631000172103	10042034	108365000
9b5bbaa7-ab9a-e242-7465-de97a464d816	20200915	1	11000172109	631000172103	10062007	111721009
b435eabf-5f1c-7ec1-99f4-66274d25ab43	20200915	1	11000172109	631000172103	10041154	111859007
7cb7dde0-6dc2-87da-a71c-0174640553e7	20200915	1	11000172109	631000172103	10039604	125652005
efb81bf0-a056-a003-6544-2025bd6ff8d7	20200915	1	11000172109	631000172103	10106153	125663008
c0d0284b-437e-5b5c-9cd9-b2b599a82c25	20200915	1	11000172109	631000172103	10102425	126485001
adc7145d-a49f-836d-9f75-fb7fc715e439	20200915	1	11000172109	631000172103	10017501	128045006
3a4a6832-4cf5-26d2-0447-e5302d27f602	20200915	1	11000172109	631000172103	10088337	128869009
cd6fde80-c311-09ef-aa5c-42a95490ca8a	20200915	1	11000172109	631000172103	10029876	129103003
955ddf0d-d6e8-aa97-2129-11daa9c83cff	20200915	1	11000172109	631000172103	10073136	139394000
17ff4d28-75ed-447e-cc53-e2be06d471b6	20200915	1	11000172109	631000172103	10005115	156036003
05d0b9f4-5aa9-7814-4ae5-9488448f23fa	20200915	1	11000172109	631000172103	10025690	160303001
561fb692-add4-a404-e3b3-2ff297b856e0	20200915	1	11000172109	631000172103	10102265	165232002
ce34427a-d195-af01-3b0d-eefb01d74089	20200915	1	11000172109	631000172103	10001312	165631003
2c66cce6-0520-2c6f-dee4-7d072f3d1318	20200915	1	11000172109	631000172103	10001366	166603001
00ffdaab-0b2f-0369-969f-f0c7cc539620	20200915	1	11000172109	631000172103	10034449	166603001
7829ce34-7503-db01-df19-3ccea1b21cf4	20200915	1	11000172109	631000172103	10003349	185351004
1c33da8c-508a-ac58-7f7f-1b1730830964	20200915	1	11000172109	631000172103	10006599	191733007
a4fe2ac2-992f-bba8-8f34-4dce3f326bbd	20200915	1	11000172109	631000172103	10046735	193462001
13ed86ee-c95d-c657-a919-c0a27c201ca6	20200915	1	11000172109	631000172103	10090987	193462001
c94d489e-90ec-e912-f9f2-2ebf760fb66f	20200915	1	11000172109	631000172103	10090893	194437008
0eb182ca-df33-0967-22c0-573b4cab1c9e	20200915	1	11000172109	631000172103	10006370	197480006
4fb6803e-51c6-fd25-3f34-f445d9214b07	20200915	1	11000172109	631000172103	10075873	198436008
c132cd23-1868-1ffb-2627-ae1cb9612710	20200915	1	11000172109	631000172103	10103240	198436008
53324b7c-57b4-f411-e255-6cdf37445046	20200915	1	11000172109	631000172103	10019310	201038005
1f593042-0cb8-6da4-e6ec-9c76fe9ecfd7	20200915	1	11000172109	631000172103	10028609	201040000
6eba31f6-de86-43cc-d59c-e293d0b0a823	20200915	1	11000172109	631000172103	30001270	201066002
1725de24-0071-1ed8-9b98-73cd149e5f8a	20200915	1	11000172109	631000172103	10061361	224960004
3b5f3676-be2d-60de-2930-9a4190710ed0	20200915	1	11000172109	631000172103	15002671	225444004
bfab9c97-74f2-c159-dcbc-9dac67962aa9	20200915	1	11000172109	631000172103	15003082	225444004
ca44c9bc-69b1-4556-8298-9b536a6ffba3	20200915	1	11000172109	631000172103	30000970	225615009
fda9bbb7-242a-d618-b266-de0f3473e322	20200915	1	11000172109	631000172103	10077686	225624000
190f8d17-7ff1-4f9e-f483-a7a7db4f13ee	20200915	1	11000172109	631000172103	10115081	230631009
9f0338cf-2700-98ed-a39c-fd34a9a3d6fd	20200915	1	11000172109	631000172103	30001030	231473004
ba8e12ee-8700-9839-7749-40f95df115fd	20200915	1	11000172109	631000172103	10006831	231504006
bd303dbc-ef47-4cff-47e2-28fab0c5eda9	20200915	1	11000172109	631000172103	10054205	237101004
c576988a-c638-d243-f97e-6ad713bf9b38	20200915	1	11000172109	631000172103	10031019	238418005
1a6bf28c-91b2-238d-071b-c85590d370b2	20200915	1	11000172109	631000172103	10079782	238751002
4d0fbbec-955e-b8b1-8594-aa94d58c8aef	20200915	1	11000172109	631000172103	30000066	242056005
a5d50fc4-4060-a74b-adbc-e5607148a9a2	20200915	1	11000172109	631000172103	20000052	247389006
f923a161-c67b-371f-4786-ce446acc131b	20200915	1	11000172109	631000172103	10037419	248004009
433297c6-bde5-b79f-4dda-e29f02539324	20200915	1	11000172109	631000172103	10091034	248056001
8fdad47b-d719-3b9c-5538-59de00989cca	20200915	1	11000172109	631000172103	10032680	254845004
f2407167-3e8c-24e4-037d-42de5026a4b4	20200915	1	11000172109	631000172103	10111181	266108008
7dea94c0-f84c-1ba9-7510-5237c262e2b3	20200915	1	11000172109	631000172103	10016298	266158001
f28e9e07-8f70-2699-f49f-028aef8f4c88	20200915	1	11000172109	631000172103	10008277	266569009
63d99963-576a-d8eb-076b-e75e6611eceb	20200915	1	11000172109	631000172103	10057993	266579006
87899ac5-1007-a735-94f7-cc0dbfabd722	20200915	1	11000172109	631000172103	10027977	266599000
1be48f33-b052-dc16-6fe6-2d5136ae6689	20200915	1	11000172109	631000172103	10059540	266599000
73f7ed2e-7a61-b702-b781-0491072b80fc	20200915	1	11000172109	631000172103	10033716	267812007
2736a985-795d-66d7-3c37-d9e2bab663e0	20200915	1	11000172109	631000172103	10121468	268672004
a56b94e8-7fa5-6c94-a6b8-e9ea6d985e73	20200915	1	11000172109	631000172103	10061690	271558008
8dab5dde-d2ba-fb94-2f64-7e99b0db7c26	20200915	1	11000172109	631000172103	10095758	271594007
22b8817b-53e9-9fb0-9803-230d0e090d63	20200915	1	11000172109	631000172103	10085198	271760008
a7557e50-8fec-5970-fbf0-f08ceceab74f	20200915	1	11000172109	631000172103	10080285	271813007
d6ef7099-88a6-056e-3a5f-4ab26a05edc1	20200915	1	11000172109	631000172103	30001622	271939006
fa7815d2-a3e7-ded1-54ba-dab0a8db6df7	20200915	1	11000172109	631000172103	10004614	274769005
cad4e356-5b92-7da1-c8b8-21549af93a58	20200915	1	11000172109	631000172103	10077238	788918005
cf359663-cbc7-8f13-0512-e3c177aca434	20200915	1	11000172109	631000172103	30001715	276364001
46be405f-3849-bcb6-95ee-1e573ae2d53a	20200915	1	11000172109	631000172103	10094770	276433004
602572be-344e-221a-9645-1432d4c09dee	20200915	1	11000172109	631000172103	30001227	276433004
ceb2b71f-472b-1e34-b73d-89994367ef30	20200915	1	11000172109	631000172103	10039325	278040002
a51e6acd-66e2-8a08-97bc-43455f1a7913	20200915	1	11000172109	631000172103	10091204	283396008
d0793fa9-2c2c-4783-354e-629187c23f5e	20200915	1	11000172109	631000172103	30001231	283734005
999edeff-1cc3-11a7-7696-c7ce6e352bc3	20200915	1	11000172109	631000172103	30001206	285302001
3920806f-5424-b424-b9c9-c1b061095b57	20200915	1	11000172109	631000172103	10102970	289530006
41faba05-719a-fc26-1424-cb4b9add80d7	20200915	1	11000172109	631000172103	10033454	289567003
6a463f51-2b42-3a12-fd36-916c399dc9a0	20200915	1	11000172109	631000172103	10059486	289903006
0cb0006c-a931-81b4-3518-faf9348ddb2e	20200915	1	11000172109	631000172103	30000080	293104008
81493283-7ec8-97cf-97b9-64553c4448b9	20200915	1	11000172109	631000172103	10075830	297960002
98d4b4aa-7db3-3a9c-d5d6-288ff4f97bc2	20200915	1	11000172109	631000172103	30000984	301345002
489ba780-38c3-3fba-b998-f5409a88e230	20200915	1	11000172109	631000172103	10028192	302227002
0e96a0fb-16f1-c094-962a-11f557ff8b79	20200915	1	11000172109	631000172103	10001560	309081009
8fcbc7e9-56c8-93db-1320-e3e5a8fede8e	20200915	1	11000172109	631000172103	10004236	309081009
36201db1-ece6-05f0-a142-7b662ebfd236	20200915	1	11000172109	631000172103	10022951	309838005
a49054c7-9393-7ba0-08f8-2c0ab38e642b	20200915	1	11000172109	631000172103	10080793	311453002
6a8425bd-217c-ba58-7ede-aba454013ad3	20200915	1	11000172109	631000172103	10047278	312081001
47ca428c-bedd-14a6-80c4-b6d3b0e6be27	20200915	1	11000172109	631000172103	10059473	314631008
7dc13411-6171-5f9c-a4b9-f18e2b5c4350	20200915	1	11000172109	631000172103	10025274	366979004
d72d6fdb-d62c-be8f-ad59-04d8c9348617	20200915	1	11000172109	631000172103	10057261	367391008
8a729a50-c8c0-947f-d594-087c30ff168b	20200915	1	11000172109	631000172103	10042036	367466007
d96cf8f7-5ca7-4d85-1798-bd1b74aeef4a	20200915	1	11000172109	631000172103	10077690	371631005
ef33f811-56e1-1379-b6aa-e3c9ad445020	20200915	1	11000172109	631000172103	10049305	386661006
6a1ccaf3-19da-122d-3dc0-fcc8f1f18d61	20200915	1	11000172109	631000172103	10085476	386661006
c4b3d699-5021-bd05-df6c-281be637fcca	20200915	1	11000172109	631000172103	10043400	386692008
6c3a4679-e907-78e9-edb8-4a8bfdaf5bd4	20200915	1	11000172109	631000172103	10059500	386692008
3bd297a6-7ac1-b58b-38b9-962a0474ca8c	20200915	1	11000172109	631000172103	10036218	386807006
c7dde3e0-2c71-697e-05de-f33103969c48	20200915	1	11000172109	631000172103	10031537	387603000
775ff236-a51d-472f-e8bd-76c4d9e68a40	20200915	1	11000172109	631000172103	10041876	398057008
cd86a4fd-0782-c850-a752-3cfd74ba6b80	20200915	1	11000172109	631000172103	10097066	398057008
890d4c9d-ac98-6489-5a6d-b6888a2fbffe	20200915	1	11000172109	631000172103	10087470	398909004
6185adec-f946-7a6f-1cca-43e5948da94d	20200915	1	11000172109	631000172103	10023027	399029005
8e1db5a0-a9b1-4a9e-5d41-d22341129e49	20200915	1	11000172109	631000172103	10027612	399153001
c1b80b19-4ef8-4dae-713e-d4166c593c46	20200915	1	11000172109	631000172103	10104954	399153001
e5072c2f-5505-180f-1f6a-86b40d25bfa1	20200915	1	11000172109	631000172103	10023521	399294002
b267a95f-78c5-7b11-2214-dbedf47d7dd0	20200915	1	11000172109	631000172103	10026005	399907009
3d6031bb-94b2-465c-e457-f8f92c1f7033	20200915	1	11000172109	631000172103	10041577	399939002
e10aa26c-9d82-48f2-b0cf-6029bfe6a67b	20200915	1	11000172109	631000172103	10042001	399963005
6559ebae-e9ac-073b-6cab-7152b5a0e8c9	20200915	1	11000172109	631000172103	20000067	400096001
4c992cd3-1491-eec3-67fd-ddadcf81282b	20200915	1	11000172109	631000172103	10101857	400097005
77bcc86d-b527-7c59-623a-af89d483161a	20200915	1	11000172109	631000172103	10046494	400097005
